seed,step,dataset,muh_fun,method,coverage,width,muh_test,y_test
12,5,Florescent,ridge,full_ex,1.0,0.56,0.22968691371218755,0.2381550086483979
12,5,Florescent,ridge,full_1fcs,1.0,0.62,0.22968691371218755,0.2381550086483979
12,5,Florescent,ridge,full_mfcs,1.0,1.0,0.22968691371218755,0.2381550086483979
13,1,Florescent,ridge,full_ex,1.0,0.6,0.1608133430578913,0.0
13,1,Florescent,ridge,full_1fcs,1.0,0.98,0.1608133430578913,0.0
13,1,Florescent,ridge,full_mfcs,1.0,0.98,0.1608133430578913,0.0
13,2,Florescent,ridge,full_ex,1.0,0.5,0.13828425377058093,0.0
13,2,Florescent,ridge,full_1fcs,1.0,1.24,0.13828425377058093,0.0
13,2,Florescent,ridge,full_mfcs,1.0,1.46,0.13828425377058093,0.0
13,3,Florescent,ridge,full_ex,1.0,0.46,0.015122452703410475,0.1372746359257015
13,3,Florescent,ridge,full_1fcs,1.0,0.58,0.015122452703410475,0.1372746359257015
13,3,Florescent,ridge,full_mfcs,1.0,0.96,0.015122452703410475,0.1372746359257015
13,4,Florescent,ridge,full_ex,1.0,0.44,0.0428597828039677,0.070706146274022
13,4,Florescent,ridge,full_1fcs,1.0,0.76,0.0428597828039677,0.070706146274022
13,4,Florescent,ridge,full_mfcs,1.0,0.76,0.0428597828039677,0.070706146274022
13,5,Florescent,ridge,full_ex,0.0,0.5,0.0861337033289247,0.6395012488999245
13,5,Florescent,ridge,full_1fcs,1.0,0.86,0.0861337033289247,0.6395012488999245
13,5,Florescent,ridge,full_mfcs,1.0,1.12,0.0861337033289247,0.6395012488999245
14,1,Florescent,ridge,full_ex,1.0,0.78,0.17434106484677012,0.14530265150274652
14,1,Florescent,ridge,full_1fcs,1.0,0.78,0.17434106484677012,0.14530265150274652
14,1,Florescent,ridge,full_mfcs,1.0,0.78,0.17434106484677012,0.14530265150274652
14,2,Florescent,ridge,full_ex,1.0,0.72,0.15204348777509127,0.09082274678396018
14,2,Florescent,ridge,full_1fcs,1.0,0.72,0.15204348777509127,0.09082274678396018
14,2,Florescent,ridge,full_mfcs,1.0,1.1400000000000001,0.15204348777509127,0.09082274678396018
