seed,step,dataset,muh_fun,method,coverage,width,muh_test,y_test
2,3,Florescent,ridge,full_mfcs,1.0,0.88,0.07453459032734039,0.07774318537717817
2,4,Florescent,ridge,full_ex,1.0,0.78,0.07613861437490477,0.09356182049968825
2,4,Florescent,ridge,full_1fcs,1.0,0.9,0.07613861437490477,0.09356182049968825
2,4,Florescent,ridge,full_mfcs,1.0,0.9,0.07613861437490477,0.09356182049968825
2,5,Florescent,ridge,full_ex,1.0,0.8,0.08194568969738843,0.056782378330558804
2,5,Florescent,ridge,full_1fcs,1.0,0.92,0.08194568969738843,0.056782378330558804
2,5,Florescent,ridge,full_mfcs,1.0,0.92,0.08194568969738843,0.056782378330558804
3,1,Florescent,ridge,full_ex,1.0,0.74,0.31430887051910733,0.2098536560597572
3,1,Florescent,ridge,full_1fcs,1.0,0.76,0.31430887051910733,0.2098536560597572
3,1,Florescent,ridge,full_mfcs,1.0,0.76,0.31430887051910733,0.2098536560597572
3,2,Florescent,ridge,full_ex,1.0,0.7000000000000001,0.3617333902221591,0.10517285994772395
3,2,Florescent,ridge,full_1fcs,1.0,0.68,0.3617333902221591,0.10517285994772395
3,2,Florescent,ridge,full_mfcs,1.0,0.68,0.3617333902221591,0.10517285994772395
3,3,Florescent,ridge,full_ex,1.0,0.52,0.10526286532860382,0.10571211820529611
3,3,Florescent,ridge,full_1fcs,1.0,0.5,0.10526286532860382,0.10571211820529611
3,3,Florescent,ridge,full_mfcs,1.0,0.62,0.10526286532860382,0.10571211820529611
3,4,Florescent,ridge,full_ex,1.0,0.52,0.10548745235979833,0.12223842059975806
3,4,Florescent,ridge,full_1fcs,1.0,0.52,0.10548745235979833,0.12223842059975806
3,4,Florescent,ridge,full_mfcs,1.0,0.52,0.10548745235979833,0.12223842059975806
3,5,Florescent,ridge,full_ex,1.0,0.54,0.11107045534103757,0.20015275809957278
3,5,Florescent,ridge,full_1fcs,1.0,0.54,0.11107045534103757,0.20015275809957278
3,5,Florescent,ridge,full_mfcs,1.0,0.54,0.11107045534103757,0.20015275809957278
4,1,Florescent,ridge,full_ex,1.0,0.66,0.4272578469582142,0.12096526669835093
4,1,Florescent,ridge,full_1fcs,1.0,2.0,0.4272578469582142,0.12096526669835093
4,1,Florescent,ridge,full_mfcs,1.0,2.0,0.4272578469582142,0.12096526669835093
4,2,Florescent,ridge,full_ex,1.0,0.5,0.06125740523924174,0.29909658853231436
4,2,Florescent,ridge,full_1fcs,1.0,0.58,0.06125740523924174,0.29909658853231436
4,2,Florescent,ridge,full_mfcs,1.0,0.58,0.06125740523924174,0.29909658853231436
4,3,Florescent,ridge,full_ex,1.0,0.74,0.29903175922269687,0.2562730378847841
4,3,Florescent,ridge,full_1fcs,1.0,0.8,0.29903175922269687,0.2562730378847841
4,3,Florescent,ridge,full_mfcs,1.0,0.8,0.29903175922269687,0.2562730378847841
4,4,Florescent,ridge,full_ex,1.0,0.7000000000000001,0.2776553127046665,0.1559803861361863
4,4,Florescent,ridge,full_1fcs,1.0,0.7000000000000001,0.2776553127046665,0.1559803861361863
4,4,Florescent,ridge,full_mfcs,1.0,0.7000000000000001,0.2776553127046665,0.1559803861361863
4,5,Florescent,ridge,full_ex,1.0,0.64,0.23710068959519826,0.22464506634720077
4,5,Florescent,ridge,full_1fcs,1.0,0.64,0.23710068959519826,0.22464506634720077
4,5,Florescent,ridge,full_mfcs,1.0,0.64,0.23710068959519826,0.22464506634720077
5,1,Florescent,ridge,full_ex,1.0,1.0,0.34381407831804317,0.21097949872416463
5,1,Florescent,ridge,full_1fcs,1.0,1.02,0.34381407831804317,0.21097949872416463
5,1,Florescent,ridge,full_mfcs,1.0,1.02,0.34381407831804317,0.21097949872416463
5,2,Florescent,ridge,full_ex,1.0,0.96,0.14192992130718524,0.08996522004409974
5,2,Florescent,ridge,full_1fcs,1.0,1.12,0.14192992130718524,0.08996522004409974
5,2,Florescent,ridge,full_mfcs,1.0,1.12,0.14192992130718524,0.08996522004409974
5,3,Florescent,ridge,full_ex,1.0,0.68,0.08997689992991999,0.04143724518804826
5,3,Florescent,ridge,full_1fcs,1.0,0.68,0.08997689992991999,0.04143724518804826
5,3,Florescent,ridge,full_mfcs,1.0,0.9,0.08997689992991999,0.04143724518804826
5,4,Florescent,ridge,full_ex,1.0,0.58,0.0657098003781832,0.07807531426588847
5,4,Florescent,ridge,full_1fcs,1.0,0.7000000000000001,0.0657098003781832,0.07807531426588847
5,4,Florescent,ridge,full_mfcs,1.0,1.12,0.0657098003781832,0.07807531426588847
5,5,Florescent,ridge,full_ex,1.0,0.56,0.06983132947937207,0.05136865965156219
5,5,Florescent,ridge,full_1fcs,1.0,0.68,0.06983132947937207,0.05136865965156219
5,5,Florescent,ridge,full_mfcs,1.0,1.1400000000000001,0.06983132947937207,0.05136865965156219
6,1,Florescent,ridge,full_ex,1.0,1.04,0.2899805574434631,0.16661477993961699
6,1,Florescent,ridge,full_1fcs,1.0,1.2,0.2899805574434631,0.16661477993961699
6,1,Florescent,ridge,full_mfcs,1.0,1.2,0.2899805574434631,0.16661477993961699
6,2,Florescent,ridge,full_ex,1.0,1.18,0.5157581050106452,0.022457244688013626
6,2,Florescent,ridge,full_1fcs,1.0,2.22,0.5157581050106452,0.022457244688013626
6,2,Florescent,ridge,full_mfcs,1.0,2.22,0.5157581050106452,0.022457244688013626
6,3,Florescent,ridge,full_ex,1.0,0.72,0.02260645782876577,0.11356321393366506
6,3,Florescent,ridge,full_1fcs,1.0,1.02,0.02260645782876577,0.11356321393366506
6,3,Florescent,ridge,full_mfcs,1.0,1.02,0.02260645782876577,0.11356321393366506
6,4,Florescent,ridge,full_ex,1.0,0.74,0.06807795671511872,0.052337236193948165
6,4,Florescent,ridge,full_1fcs,1.0,0.74,0.06807795671511872,0.052337236193948165
6,4,Florescent,ridge,full_mfcs,1.0,0.74,0.06807795671511872,0.052337236193948165
6,5,Florescent,ridge,full_ex,1.0,0.76,0.0628315790071974,0.03758526173714436
6,5,Florescent,ridge,full_1fcs,1.0,0.76,0.0628315790071974,0.03758526173714436
6,5,Florescent,ridge,full_mfcs,1.0,0.76,0.0628315790071974,0.03758526173714436
7,1,Florescent,ridge,full_ex,1.0,0.54,0.17050846323409594,0.13411760989562327
7,1,Florescent,ridge,full_1fcs,1.0,1.08,0.17050846323409594,0.13411760989562327
7,1,Florescent,ridge,full_mfcs,1.0,1.08,0.17050846323409594,0.13411760989562327
7,2,Florescent,ridge,full_ex,1.0,0.58,0.1470166375348636,0.1340218324627398
7,2,Florescent,ridge,full_1fcs,1.0,0.66,0.1470166375348636,0.1340218324627398
7,2,Florescent,ridge,full_mfcs,1.0,0.66,0.1470166375348636,0.1340218324627398
7,3,Florescent,ridge,full_ex,1.0,0.44,0.1340280596510468,0.1472985834475497
7,3,Florescent,ridge,full_1fcs,1.0,0.48,0.1340280596510468,0.1472985834475497
7,3,Florescent,ridge,full_mfcs,1.0,0.48,0.1340280596510468,0.1472985834475497
7,4,Florescent,ridge,full_ex,1.0,0.44,0.1406617313391836,0.1292724518564146
7,4,Florescent,ridge,full_1fcs,1.0,0.5,0.1406617313391836,0.1292724518564146
7,4,Florescent,ridge,full_mfcs,1.0,0.62,0.1406617313391836,0.1292724518564146
7,5,Florescent,ridge,full_ex,1.0,0.44,0.13686591146231908,0.1725444713472183
7,5,Florescent,ridge,full_1fcs,1.0,0.52,0.13686591146231908,0.1725444713472183
7,5,Florescent,ridge,full_mfcs,1.0,0.78,0.13686591146231908,0.1725444713472183
8,1,Florescent,ridge,full_ex,1.0,0.58,0.18848810213773823,0.11322205627895972
8,1,Florescent,ridge,full_1fcs,1.0,0.92,0.18848810213773823,0.11322205627895972
8,1,Florescent,ridge,full_mfcs,1.0,0.92,0.18848810213773823,0.11322205627895972
8,2,Florescent,ridge,full_ex,1.0,0.38,0.07339741412168359,0.1726208356273357
8,2,Florescent,ridge,full_1fcs,1.0,0.58,0.07339741412168359,0.1726208356273357
8,2,Florescent,ridge,full_mfcs,1.0,0.58,0.07339741412168359,0.1726208356273357
8,3,Florescent,ridge,full_ex,1.0,0.48,0.17257908703801064,0.18258104244954382
8,3,Florescent,ridge,full_1fcs,1.0,0.7000000000000001,0.17257908703801064,0.18258104244954382
8,3,Florescent,ridge,full_mfcs,1.0,0.7000000000000001,0.17257908703801064,0.18258104244954382
8,4,Florescent,ridge,full_ex,1.0,0.48,0.17757901243486873,0.16855758306690577
8,4,Florescent,ridge,full_1fcs,1.0,0.74,0.17757901243486873,0.16855758306690577
8,4,Florescent,ridge,full_mfcs,1.0,0.74,0.17757901243486873,0.16855758306690577
8,5,Florescent,ridge,full_ex,1.0,0.46,0.1745722911853115,0.17484676696049128
8,5,Florescent,ridge,full_1fcs,1.0,0.78,0.1745722911853115,0.17484676696049128
8,5,Florescent,ridge,full_mfcs,1.0,0.74,0.1745722911853115,0.17484676696049128
9,1,Florescent,ridge,full_ex,1.0,0.98,0.18296452218859913,0.14064942214889395
9,1,Florescent,ridge,full_1fcs,1.0,0.86,0.18296452218859913,0.14064942214889395
9,1,Florescent,ridge,full_mfcs,1.0,0.86,0.18296452218859913,0.14064942214889395
9,2,Florescent,ridge,full_ex,1.0,0.78,0.016974803164793783,0.07566153906994928
9,2,Florescent,ridge,full_1fcs,1.0,0.74,0.016974803164793783,0.07566153906994928
9,2,Florescent,ridge,full_mfcs,1.0,0.74,0.016974803164793783,0.07566153906994928
9,3,Florescent,ridge,full_ex,1.0,0.86,0.07565033394890966,0.00442325296449797
9,3,Florescent,ridge,full_1fcs,1.0,0.78,0.07565033394890966,0.00442325296449797
9,3,Florescent,ridge,full_mfcs,1.0,0.78,0.07565033394890966,0.00442325296449797
9,4,Florescent,ridge,full_ex,1.0,0.84,0.04004019364703941,0.0520187783051919
9,4,Florescent,ridge,full_1fcs,1.0,0.74,0.04004019364703941,0.0520187783051919
9,4,Florescent,ridge,full_mfcs,1.0,0.74,0.04004019364703941,0.0520187783051919
9,5,Florescent,ridge,full_ex,1.0,0.84,0.04403280104592484,0.11560170718170412
9,5,Florescent,ridge,full_1fcs,1.0,0.76,0.04403280104592484,0.11560170718170412
9,5,Florescent,ridge,full_mfcs,1.0,0.76,0.04403280104592484,0.11560170718170412
10,1,Florescent,ridge,full_ex,1.0,0.44,0.28350325455536646,0.23783618237665644
10,1,Florescent,ridge,full_1fcs,1.0,1.82,0.28350325455536646,0.23783618237665644
10,1,Florescent,ridge,full_mfcs,1.0,1.82,0.28350325455536646,0.23783618237665644
10,2,Florescent,ridge,full_ex,1.0,0.4,0.1989617771810455,0.16563605979233575
10,2,Florescent,ridge,full_1fcs,1.0,0.68,0.1989617771810455,0.16563605979233575
10,2,Florescent,ridge,full_mfcs,1.0,0.68,0.1989617771810455,0.16563605979233575
10,3,Florescent,ridge,full_ex,1.0,0.38,0.16564662896796664,0.09396453699587218
10,3,Florescent,ridge,full_1fcs,1.0,0.7000000000000001,0.16564662896796664,0.09396453699587218
10,3,Florescent,ridge,full_mfcs,1.0,0.7000000000000001,0.16564662896796664,0.09396453699587218
10,4,Florescent,ridge,full_ex,1.0,0.36,0.12981126733671225,0.09012052052055226
10,4,Florescent,ridge,full_1fcs,1.0,0.84,0.12981126733671225,0.09012052052055226
10,4,Florescent,ridge,full_mfcs,1.0,0.78,0.12981126733671225,0.09012052052055226
10,5,Florescent,ridge,full_ex,1.0,0.34,0.11658241734165922,0.046106602068897315
10,5,Florescent,ridge,full_1fcs,1.0,0.84,0.11658241734165922,0.046106602068897315
10,5,Florescent,ridge,full_mfcs,1.0,0.84,0.11658241734165922,0.046106602068897315
11,1,Florescent,ridge,full_ex,1.0,0.48,0.17513401466452216,0.19424616452818005
11,1,Florescent,ridge,full_1fcs,1.0,1.44,0.17513401466452216,0.19424616452818005
11,1,Florescent,ridge,full_mfcs,1.0,1.44,0.17513401466452216,0.19424616452818005
11,2,Florescent,ridge,full_ex,1.0,0.6,0.3499013827538902,0.17350846368363748
11,2,Florescent,ridge,full_1fcs,1.0,2.14,0.3499013827538902,0.17350846368363748
11,2,Florescent,ridge,full_mfcs,1.0,2.2,0.3499013827538902,0.17350846368363748
11,3,Florescent,ridge,full_ex,1.0,0.54,0.17353061889978627,0.22295872516076884
11,3,Florescent,ridge,full_1fcs,1.0,0.54,0.17353061889978627,0.22295872516076884
11,3,Florescent,ridge,full_mfcs,1.0,0.7000000000000001,0.17353061889978627,0.22295872516076884
11,4,Florescent,ridge,full_ex,1.0,0.5,0.19824311987088877,0.19903565156680805
11,4,Florescent,ridge,full_1fcs,1.0,0.68,0.19824311987088877,0.19903565156680805
11,4,Florescent,ridge,full_mfcs,1.0,0.7000000000000001,0.19824311987088877,0.19903565156680805
11,5,Florescent,ridge,full_ex,1.0,0.5,0.19850728604215456,0.1347097861034383
11,5,Florescent,ridge,full_1fcs,1.0,0.76,0.19850728604215456,0.1347097861034383
11,5,Florescent,ridge,full_mfcs,1.0,0.78,0.19850728604215456,0.1347097861034383
12,1,Florescent,ridge,full_ex,1.0,0.42,0.14498272015264677,0.14313059957289873
12,1,Florescent,ridge,full_1fcs,1.0,0.74,0.14498272015264677,0.14313059957289873
12,1,Florescent,ridge,full_mfcs,1.0,0.74,0.14498272015264677,0.14313059957289873
12,2,Florescent,ridge,full_ex,1.0,0.48,0.17754051500818926,0.19845339150507002
12,2,Florescent,ridge,full_1fcs,1.0,0.76,0.17754051500818926,0.19845339150507002
12,2,Florescent,ridge,full_mfcs,1.0,0.76,0.17754051500818926,0.19845339150507002
12,3,Florescent,ridge,full_ex,1.0,0.46,0.19844653600115775,0.2160687182455018
12,3,Florescent,ridge,full_1fcs,1.0,0.86,0.19844653600115775,0.2160687182455018
12,3,Florescent,ridge,full_mfcs,1.0,0.86,0.19844653600115775,0.2160687182455018
12,4,Florescent,ridge,full_ex,1.0,0.46,0.20725618269366658,0.2042332041646558
12,4,Florescent,ridge,full_1fcs,1.0,0.9,0.20725618269366658,0.2042332041646558
12,4,Florescent,ridge,full_mfcs,1.0,0.9,0.20725618269366658,0.2042332041646558
12,5,Florescent,ridge,full_ex,1.0,0.46,0.20624863331576337,0.2478033874968258
12,5,Florescent,ridge,full_1fcs,1.0,0.92,0.20624863331576337,0.2478033874968258
12,5,Florescent,ridge,full_mfcs,1.0,0.92,0.20624863331576337,0.2478033874968258
13,1,Florescent,ridge,full_ex,0.0,0.62,0.26159010588391785,0.6110465861921952
13,1,Florescent,ridge,full_1fcs,1.0,1.22,0.26159010588391785,0.6110465861921952
13,1,Florescent,ridge,full_mfcs,1.0,1.22,0.26159010588391785,0.6110465861921952
13,2,Florescent,ridge,full_ex,0.0,0.8,0.6120923413003958,1.0179587529544947
13,2,Florescent,ridge,full_1fcs,1.0,1.46,0.6120923413003958,1.0179587529544947
13,2,Florescent,ridge,full_mfcs,1.0,1.8800000000000001,0.6120923413003958,1.0179587529544947
13,3,Florescent,ridge,full_ex,1.0,1.18,1.0178598531678287,1.0239843633002508
13,3,Florescent,ridge,full_1fcs,1.0,1.34,1.0178598531678287,1.0239843633002508
13,3,Florescent,ridge,full_mfcs,1.0,1.4000000000000001,1.0178598531678287,1.0239843633002508
13,4,Florescent,ridge,full_ex,1.0,0.68,1.0209217350911886,0.980101527859791
13,4,Florescent,ridge,full_1fcs,1.0,1.46,1.0209217350911886,0.980101527859791
13,4,Florescent,ridge,full_mfcs,1.0,1.24,1.0209217350911886,0.980101527859791
13,5,Florescent,ridge,full_ex,1.0,0.7000000000000001,1.0073161047348598,1.0608678497016883
13,5,Florescent,ridge,full_1fcs,1.0,1.48,1.0073161047348598,1.0608678497016883
13,5,Florescent,ridge,full_mfcs,1.0,1.28,1.0073161047348598,1.0608678497016883
14,1,Florescent,ridge,full_ex,1.0,0.58,0.008462467647248895,0.3004299708178202
14,1,Florescent,ridge,full_1fcs,1.0,1.1400000000000001,0.008462467647248895,0.3004299708178202
14,1,Florescent,ridge,full_mfcs,1.0,1.1400000000000001,0.008462467647248895,0.3004299708178202
14,2,Florescent,ridge,full_ex,1.0,0.68,0.18376090559005498,0.15487270601298186
14,2,Florescent,ridge,full_1fcs,1.0,0.78,0.18376090559005498,0.15487270601298186
14,2,Florescent,ridge,full_mfcs,1.0,1.16,0.18376090559005498,0.15487270601298186
14,3,Florescent,ridge,full_ex,1.0,0.68,0.15488116273139566,0.1650494632397153
14,3,Florescent,ridge,full_1fcs,1.0,0.76,0.15488116273139566,0.1650494632397153
14,3,Florescent,ridge,full_mfcs,1.0,1.2,0.15488116273139566,0.1650494632397153
14,4,Florescent,ridge,full_ex,1.0,0.7000000000000001,0.1599645687106414,0.17714336900962857
14,4,Florescent,ridge,full_1fcs,1.0,1.04,0.1599645687106414,0.17714336900962857
14,4,Florescent,ridge,full_mfcs,1.0,1.1400000000000001,0.1599645687106414,0.17714336900962857
14,5,Florescent,ridge,full_ex,1.0,0.7000000000000001,0.16569027659888874,0.1806692171687911
14,5,Florescent,ridge,full_1fcs,1.0,1.3,0.16569027659888874,0.1806692171687911
14,5,Florescent,ridge,full_mfcs,1.0,1.36,0.16569027659888874,0.1806692171687911
15,1,Florescent,ridge,full_ex,1.0,0.36,0.15152325822550455,0.11427360531756653
15,1,Florescent,ridge,full_1fcs,1.0,0.68,0.15152325822550455,0.11427360531756653
15,1,Florescent,ridge,full_mfcs,1.0,0.68,0.15152325822550455,0.11427360531756653
15,2,Florescent,ridge,full_ex,0.0,0.16,-0.03129784588859292,0.1723037867118086
15,2,Florescent,ridge,full_1fcs,0.0,0.16,-0.03129784588859292,0.1723037867118086
15,2,Florescent,ridge,full_mfcs,0.0,0.64,-0.03129784588859292,0.1723037867118086
15,3,Florescent,ridge,full_ex,1.0,0.38,0.17226801908819117,0.17804437363379674
15,3,Florescent,ridge,full_1fcs,1.0,0.38,0.17226801908819117,0.17804437363379674
15,3,Florescent,ridge,full_mfcs,1.0,0.38,0.17226801908819117,0.17804437363379674
15,4,Florescent,ridge,full_ex,1.0,0.38,0.17515594264850956,0.17949052926592513
15,4,Florescent,ridge,full_1fcs,1.0,0.38,0.17515594264850956,0.17949052926592513
15,4,Florescent,ridge,full_mfcs,1.0,0.38,0.17515594264850956,0.17949052926592513
15,5,Florescent,ridge,full_ex,1.0,0.38,0.17660072023550313,0.18041272195982724
15,5,Florescent,ridge,full_1fcs,1.0,0.38,0.17660072023550313,0.18041272195982724
15,5,Florescent,ridge,full_mfcs,1.0,0.38,0.17660072023550313,0.18041272195982724
16,1,Florescent,ridge,full_ex,1.0,0.56,0.14588361524272514,0.145485366221914
16,1,Florescent,ridge,full_1fcs,1.0,1.02,0.14588361524272514,0.145485366221914
16,1,Florescent,ridge,full_mfcs,1.0,1.02,0.14588361524272514,0.145485366221914
16,2,Florescent,ridge,full_ex,1.0,0.52,0.15093271486775817,0.07769743599257777
16,2,Florescent,ridge,full_1fcs,1.0,0.96,0.15093271486775817,0.07769743599257777
16,2,Florescent,ridge,full_mfcs,1.0,1.48,0.15093271486775817,0.07769743599257777
16,3,Florescent,ridge,full_ex,1.0,0.48,0.07771021180866187,0.0807283563411755
16,3,Florescent,ridge,full_1fcs,1.0,0.56,0.07771021180866187,0.0807283563411755
16,3,Florescent,ridge,full_mfcs,1.0,0.56,0.07771021180866187,0.0807283563411755
16,4,Florescent,ridge,full_ex,1.0,0.48,0.07921915243508595,0.07734126338926642
16,4,Florescent,ridge,full_1fcs,1.0,0.58,0.07921915243508595,0.07734126338926642
16,4,Florescent,ridge,full_mfcs,1.0,0.58,0.07921915243508595,0.07734126338926642
16,5,Florescent,ridge,full_ex,1.0,0.48,0.07859322582379562,0.07291527407160309
16,5,Florescent,ridge,full_1fcs,1.0,0.58,0.07859322582379562,0.07291527407160309
16,5,Florescent,ridge,full_mfcs,1.0,0.58,0.07859322582379562,0.07291527407160309
17,1,Florescent,ridge,full_ex,1.0,0.58,0.17586295996402831,0.15935034552004845
17,1,Florescent,ridge,full_1fcs,1.0,0.96,0.17586295996402831,0.15935034552004845
17,1,Florescent,ridge,full_mfcs,1.0,0.96,0.17586295996402831,0.15935034552004845
17,2,Florescent,ridge,full_ex,1.0,0.68,0.25521659495164334,0.23287960046358475
17,2,Florescent,ridge,full_1fcs,1.0,1.54,0.25521659495164334,0.23287960046358475
17,2,Florescent,ridge,full_mfcs,1.0,1.78,0.25521659495164334,0.23287960046358475
17,3,Florescent,ridge,full_ex,1.0,0.6,0.23288296197070366,0.0
17,3,Florescent,ridge,full_1fcs,1.0,0.8200000000000001,0.23288296197070366,0.0
17,3,Florescent,ridge,full_mfcs,1.0,0.96,0.23288296197070366,0.0
17,4,Florescent,ridge,full_ex,1.0,0.48,0.1164502433177916,0.20187144842251548
17,4,Florescent,ridge,full_1fcs,1.0,0.84,0.1164502433177916,0.20187144842251548
17,4,Florescent,ridge,full_mfcs,1.0,0.84,0.1164502433177916,0.20187144842251548
17,5,Florescent,ridge,full_ex,1.0,0.46,0.1449225498664021,0.1913611100481646
17,5,Florescent,ridge,full_1fcs,1.0,0.86,0.1449225498664021,0.1913611100481646
17,5,Florescent,ridge,full_mfcs,1.0,0.86,0.1449225498664021,0.1913611100481646
18,1,Florescent,ridge,full_ex,1.0,0.62,0.27810448963549644,0.17006023175868862
18,1,Florescent,ridge,full_1fcs,1.0,1.0,0.27810448963549644,0.17006023175868862
18,1,Florescent,ridge,full_mfcs,1.0,1.0,0.27810448963549644,0.17006023175868862
18,2,Florescent,ridge,full_ex,1.0,0.72,0.23149341682305738,0.19097627219072835
18,2,Florescent,ridge,full_1fcs,1.0,0.6,0.23149341682305738,0.19097627219072835
18,2,Florescent,ridge,full_mfcs,1.0,0.7000000000000001,0.23149341682305738,0.19097627219072835
18,3,Florescent,ridge,full_ex,1.0,0.66,0.1909871145383766,0.1627206337826358
18,3,Florescent,ridge,full_1fcs,1.0,0.54,0.1909871145383766,0.1627206337826358
18,3,Florescent,ridge,full_mfcs,1.0,0.54,0.1909871145383766,0.1627206337826358
18,4,Florescent,ridge,full_ex,1.0,0.62,0.17685576543491455,0.19656644665736783
18,4,Florescent,ridge,full_1fcs,1.0,0.52,0.17685576543491455,0.19656644665736783
18,4,Florescent,ridge,full_mfcs,1.0,0.52,0.17685576543491455,0.19656644665736783
18,5,Florescent,ridge,full_ex,1.0,0.64,0.18342540634160695,0.18464612956155263
18,5,Florescent,ridge,full_1fcs,1.0,0.52,0.18342540634160695,0.18464612956155263
18,5,Florescent,ridge,full_mfcs,1.0,0.52,0.18342540634160695,0.18464612956155263
19,1,Florescent,ridge,full_ex,1.0,0.6,0.17859716953288174,0.23568587132435545
19,1,Florescent,ridge,full_1fcs,1.0,1.26,0.17859716953288174,0.23568587132435545
19,1,Florescent,ridge,full_mfcs,1.0,1.26,0.17859716953288174,0.23568587132435545
19,2,Florescent,ridge,full_ex,1.0,0.54,0.08745466285547757,0.19911212250108767
19,2,Florescent,ridge,full_1fcs,1.0,0.72,0.08745466285547757,0.19911212250108767
19,2,Florescent,ridge,full_mfcs,1.0,1.1,0.08745466285547757,0.19911212250108767
19,3,Florescent,ridge,full_ex,1.0,0.64,0.1990932424148881,0.18634368951238509
19,3,Florescent,ridge,full_1fcs,1.0,0.64,0.1990932424148881,0.18634368951238509
19,3,Florescent,ridge,full_mfcs,1.0,0.64,0.1990932424148881,0.18634368951238509
19,4,Florescent,ridge,full_ex,1.0,0.62,0.19271900496334465,0.1509624410661177
19,4,Florescent,ridge,full_1fcs,1.0,0.62,0.19271900496334465,0.1509624410661177
19,4,Florescent,ridge,full_mfcs,1.0,0.62,0.19271900496334465,0.1509624410661177
19,5,Florescent,ridge,full_ex,1.0,0.62,0.17880093492903898,0.1609759941007819
19,5,Florescent,ridge,full_1fcs,1.0,0.62,0.17880093492903898,0.1609759941007819
19,5,Florescent,ridge,full_mfcs,1.0,0.62,0.17880093492903898,0.1609759941007819
20,1,Florescent,ridge,full_ex,1.0,0.6,0.2331012977986524,0.0834207042907637
20,1,Florescent,ridge,full_1fcs,1.0,0.9400000000000001,0.2331012977986524,0.0834207042907637
20,1,Florescent,ridge,full_mfcs,1.0,0.9400000000000001,0.2331012977986524,0.0834207042907637
20,2,Florescent,ridge,full_ex,1.0,0.6,0.1707534563264722,0.05823668722912357
20,2,Florescent,ridge,full_1fcs,1.0,0.46,0.1707534563264722,0.05823668722912357
